----------------------------------------------   ITERACIÓN:	1	----------------------------------------------
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,GCM,402,390,382,370,358,345,315,303,298,296,293,294,289,290,295,295,294,320,428,432,437,412,386,365,24,0,281.38,0,0,0,0,0,1,0,286.93,12.11,184.6,270.4,162.4,17.78,0,0,26.11,238.07,56.78,255.2,0,0,1620010.56,0,27763274.84,0,0,0,0,0,133002.77,0,27009372.23,1159407.52,20476315.65,25028013.09,18137273.08,1806672.56,0,0,3382572.16,27374643.71,5395766.49,25470831.06,0,0,274.97,288.52,0,277.33,275.55,271.65,255.17,255.93,264.77,274.13,0,287.12,110.41,31.65,149.82,294.84,305.67,310.02,343.2,143.92,328.38,116.86,353.44,317.73,274.97,288.52,0,277.33,275.55,271.65,255.17,255.93,264.77,274.13,0,281.89,104.4,19.6,132.6,277.22,294,310.02,343.2,143.92,328.38,116.86,353.44,317.73,25674878.3,27453402.19,0,21013901.37,18103750.73,23096617.48,19931402.7,17621678.81,30350235.76,24547743.9,0,28510487.09,8159377.82,1749557.74,18717800.1,24330728.93,28397336.23,35497708.53,36250870.66,22055501.34,29134492.98,13074836.35,38386111.4,21400767.7,103.03,101.48,100.62,92.67,82.45,73.35,59.83,47.07,32.23,21.87,6.07,0,0,0,0,0,0,9.98,58.69,50.01,51.84,39.94,32.56,47.27,12878750,12685000,12536547.66,11250138,9577144.65,8520115.95,6880450,5413050,3737165.19,2540353.59,705072.99,0,0,0,0,0,0,1211572,7571010,6451290,6687360,4992500,4070000,5738578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6885906.64,6680357.19,6543324.22,7741132.97,7490069.2,7218083.44,6590424.02,6339360.24,7304455.01,7255431.82,7181897.04,6151062.41,6046452.51,6067374.49,6171984.4,6171984.4,6151062.41,7843710.08,10490962.23,10589008.61,9142905.7,8619856.17,6611840.71,6252129.16,47059545.5,46818759.38,46843146.72,40005172.34,35170964.58,38834816.87,33402276.71,29374089.06,41524858.73,34343529.31,34896342.26,35820957.03,34682145.98,32844945.32,43027057.57,32309385.89,34548398.64,44552990.61,57695415.05,66470443.66,50360525.17,52158023.59,49067952.1,33391474.86
ELECTRIFICADORA DEL HUILA S.A. E.S.P.,HUILACAQ,135,123,111,103,95,94,80,81,86,93,97,101,101,100,100,99,101,100,139,157,147,124,111,93,75.21,0,0,68.51,69.48,74.35,79.11,86.06,0.47,99.6,103.97,109.21,50.4,52.44,107.44,108.86,108.32,108.84,54.19,149.75,86.67,121.81,101.69,83.47,5870254.07,0,0,6366731.58,4648749.08,7154678.81,8685732.14,9189942.92,66170.24,13161688.2,13458623.3,12697420.78,7396090.63,5234667.15,15295685.41,11885942.24,12397297.66,12223438.37,7696631.71,17950529.5,12518476.99,17570945.11,9894156.34,10293066.32,0,71.91,69.73,0,0,1,0,0,93.37,0,1,0,54.42,51.2,0,0,0,0,90.75,0,56,0,0,1,0,71.91,69.73,0,0,1,0,0,85.53,0,0,0,50.6,47.56,0,0,0,0,84.81,0,56,0,0,1,0,5632987.15,5008548.31,0,0,117876.53,0,0,9567731.5,0,0,0,7956343.95,6556861.78,0,0,0,0,13438782.9,0,7094437.84,0,0,118899.98,59.79,51.09,41.27,34.49,25.52,18.65,0.89,0,0,0,0,0,0,0,0,0,0,0,0,7.25,4.33,2.19,9.31,8.53,7473750,6386250,5141953.11,4187086,2964326.64,2166328.05,102350,0,0,0,0,0,0,0,0,0,0,0,0,935250,558570,273750,1163750,1035542,0,0,0,0,0,0,0,5.06,0,6.6,6.97,8.21,0,0,7.44,9.86,7.32,8.84,0,0,0,0,0,0,0,0,0,0,0,0,0,581900,0,766636.2,809614.29,953648.97,0,0,864208.08,1145308.02,850269.24,1073176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312431.33,2106881.88,1901332.43,2154964.04,1987588.19,1966666.21,1673758.48,1694680.46,2107997.08,2279578.24,2377624.62,2113120.08,2113120.08,2092198.1,2092198.1,2071276.12,2113120.08,2451159.4,3407111.57,3848320.26,3075531.21,2594325.64,1901332.43,1593008.25,15656435.4,14126119.04,12051833.85,12708781.63,9600663.92,11405549.61,10461840.62,10302723.38,11741898.83,14674630.24,15026633.63,13856891.89,17465554.66,13883727.03,16523675.43,12811910.34,13660148.5,13601421.77,24542526.18,22734099.76,23247016.04,20439020.75,12959238.77,13040516.56
ISAGEN S.A. E.S.P.,LAMIEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,MAGDAMED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELECTRIFICADORA DEL META S.A. E.S.P.,META,112,104,97,90,85,80,78,80,90,98,105,109,109,108,105,102,101,104,142,139,138,121,103,91,71.26,0,0,65.23,65.57,0,0,76.43,0,51.2,86.74,0,0,0,0,51.2,98.33,0,122.46,110.78,30.61,101.6,0,78.68,6543957.14,0,0,7836141.65,6096711.71,0,0,8877268.16,0,6531040.26,12417380.93,0,0,0,0,6469053.95,16425921.92,0,19480140.81,14880874.67,5012768.59,13300270.38,0,7972661.71,0,67.76,65.74,0,0,70.17,69.73,0,87.09,42.63,12.61,102.9,101.34,100.09,100.99,49.32,1,100.4,0,12.5,89.6,5.56,92.65,0,0,67.76,65.74,0,0,70.17,69.73,0,87.09,42.63,12.61,102.9,101.34,100.09,100.99,49.32,1,100.4,0,12.5,89.6,5.56,92.65,0,0,5848841.28,6305890.59,0,0,5466826.11,6617757.73,0,10712192.8,5798187.3,1454672.95,11770368.79,9858434.25,13509190.59,15302920.78,8449603.97,151839.07,11617327.17,0,2010001.62,12721922.3,911995.68,13376299.28,0,40.74,36.24,31.26,24.77,19.43,9.83,8.27,3.57,2.91,4.17,5.65,6.1,7.66,7.91,4.01,1.48,1.67,3.6,19.54,15.72,17.79,13.84,10.35,12.32,5092500,4530000,3894777.18,3007078,2256930.51,1141823.31,951050,410550,337423.23,484374.69,656287.05,708557.7,929924,960274,465789.57,171912.36,193982.19,437040,2520660,2027880,2294910,1730000,1293750,1495648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918461.55,1781428.58,1661524.74,1882978.29,1778368.38,1673758.48,1631914.52,1673758.48,2206043.46,2402136.21,2573717.37,2280495.93,2280495.93,2259573.95,2196808.01,2134042.06,2113120.08,2549205.78,3480646.35,3407111.57,2887233.38,2531559.7,1764299.46,1558750.01,13554918.69,12160269.86,11862192.5,12726197.94,10132010.61,8282407.9,9200722.24,10961576.64,13255659.49,15215738.46,17102058.31,14759422.42,13068854.17,16729038.53,17965518.35,17224612.35,18884863.26,14603572.95,25481447.16,22325867.86,22916834.28,18473825.76,16434348.74,11027059.72
ISAGEN S.A. E.S.P.,NORDESTE,638,595,559,533,518,504,464,456,461,469,474,479,475,466,460,455,460,504,783,780,772,643,574,521,0,68.15,419.44,30.13,409.6,190.09,34.22,0,7.6,0,0,0,0,244.8,0,65.75,0,0,0,351.47,599.65,0,544.8,390.64,0,5547223.34,36805133.46,2532634.1,33688834.05,15401164.03,3607862.55,0,513808.79,0,0,0,0,14742374.98,0,5607399.1,0,0,0,35422896.92,69365225.31,0,50403922.5,30211300.01,529.16,448,87.42,472,101.65,344.49,504,568.28,601.26,632.71,655.03,672.45,649.17,409.42,667.4,601.68,664.44,686.72,796.89,448,171.3,700.42,92.66,166.95,529.16,448,87.42,472,101.65,313.91,429.78,456,453.4,469,474,479,475,221.2,460,389.25,460,504,783,428.53,171.3,643,29.2,130.36,37620286.25,32289447.68,7787982.04,34334391.12,8701386.38,29303407.47,33597831.9,30827154.96,42615396.98,30972717.72,33408050.88,42057741.9,44997049.25,16680822.55,47873321.32,28566967.97,33680321.4,40371654.96,57518076.24,32161262.21,17395345.06,52592532.62,2908129.32,10318369.44,108.84,78.85,52.14,30.87,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,13605000,9856250,6496279.02,3747618,784059.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10928379.2,10191827,9575178.64,11151415.87,10837586.16,10544678.42,9707799.18,9540423.34,11299844.83,11495937.59,11618495.56,10021628.9,9937940.98,9749643.15,9624111.26,9519501.36,9624111.26,12353843.38,19192578.1,19119043.32,16151769.33,13452833.78,9832115.45,8924272.04,62153665.44,57884748.01,60664573.16,51766059.09,54011866.33,55249249.92,46913493.63,40367578.3,54429050.61,42468655.31,45026546.44,52079370.8,54934990.22,41172840.67,57497432.58,43693868.42,43304432.66,52725498.34,76710654.34,86703202.45,103047789.71,66045366.4,63144167.28,49453941.49
EMGESA S.A. E.S.P.,PAGUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISAGEN S.A. E.S.P.,SANCARLO,71,72,68,64,59,56,49,48,46,46,47,48,47,46,46,47,47,51,67,65,63,55,39,45,48.7,49.98,21.9,40.53,48.42,51.67,51.19,52.28,0,52.61,52.17,0,15.92,53.39,0,53.98,54.11,55.6,62.63,60.71,0,54.04,1.17,50.25,4749631.62,5896631.9,2323759.72,4266957.23,5041057.53,5209833.4,5234524.38,4176225.73,0,5591942.68,5515004.95,0,2242248.42,7303657.5,0,6917418.24,6548039.94,5471669.95,8333834.65,6012869.57,0,6316565.37,175770.05,5730193.01,0,0,27.88,9.89,3.1,0,0,0,52.84,0,0,52.71,37.07,0,53.6,0,0,0,0,0,59.33,0,50.4,0,0,0,27.88,9.89,3.1,0,0,0,46,0,0,48,31.08,0,46,0,0,0,0,0,59.33,0,37.83,0,0,0,2019848.57,1293585.4,217742.02,0,0,0,6423144.68,0,0,6229311.33,3881531.92,0,6566907.56,0,0,0,0,0,9416075.02,0,4911266.13,0,22.3,22.02,18.22,13.58,7.48,4.33,0,0,0,0,0,0,0,0,0,0,0,0,4.37,4.29,3.67,0.96,0,0,2787500,2752500,2270084.46,1648612,868854.36,502959.81,0,0,0,0,0,0,0,0,0,0,0,0,563730,553410,473430,120000,0,0,0,0,0,0,0,0,2.19,4.28,0,6.61,5.17,0,0,7.39,0,6.98,7.11,4.6,0,0,0,0,0,5.25,0,0,0,0,0,0,251850,492200,0,767797.77,600531.69,0,0,897146,0,810775.86,825876.27,558440,0,0,0,0,0,637350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216167.59,1233296.71,1164780.23,1339006.78,1234396.88,1171630.94,1025177.07,1004255.09,1127533.32,1127533.32,1152044.92,1004255.09,983333.11,962411.13,962411.13,983333.11,983333.11,1250091.29,1642276.8,1593253.61,1318084.8,1150708.95,668035.72,770810.44,8753299.21,9882428.62,7778472.98,8548161.41,7362050.78,6884424.14,6007851.45,4688280.82,7550678,5951678.23,6066518.18,7233566.42,7107113.44,7368922.63,7529318.69,7089975.49,6705496.78,6163321.24,10539841.44,8159533.18,11207589.82,7587274.33,5755071.9,5863653.46
EMGESA S.A. E.S.P.,TOLIMA,194,181,164,153,144,135,124,131,135,144,147,153,159,159,153,152,153,155,196,212,206,189,165,145,104.97,0,7.84,16.31,0,0,0,113.48,121.08,0,0,137.73,38.12,14.32,51.2,0,134.39,108.22,168.5,174.66,0,92.09,128.83,89.51,11092372,0,701287.84,1772185.56,0,0,0,15068556.41,13089964.85,0,0,19941511.91,4985569.77,1301416.35,6625039.36,0,16366988.53,14085795.59,29946453.16,26673938.34,0,13830196.26,15032710.2,8321774.24,0,101.17,91.01,81.69,99.99,104.89,106.17,0,0,128.39,133.66,0,96.32,119.21,83.52,134.66,0,31.19,0,0,166.94,56,0,23.67,0,101.17,91.01,81.69,99.99,104.89,106.17,0,0,128.39,133.66,0,96.32,119.21,83.52,134.66,0,31.19,0,0,166.94,56,0,23.67,0,11124555.07,6624795.37,8115153.22,8377478.17,7320111.57,10015614.9,0,0,15718190.69,15238358.73,0,13484760.41,12333460.64,12194176.26,12795140.04,0,4592289.28,0,0,21888205.27,8797726.56,0,2974560.38,89.03,79.83,65.15,55,44.01,30.11,17.83,17.52,13.92,15.61,13.34,15.27,24.56,25.47,18.28,17.34,18.61,15.59,27.5,37.34,39.06,40.91,36.17,31.82,11128750,9978750,8117233.95,6677000,5112069.57,3497487.27,2050450,2014800,1614065.76,1813210.77,1549534.38,1773717.39,2981584,3092058,2123349.96,2014162.38,2161681.77,1892626,3547500,4816860,5038740,5113750,4521250,3862948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3323049.47,3100370.9,2809175.84,3201063.09,3012765.26,2824467.44,2594325.64,2740779.51,3309065.19,3529669.54,3603204.32,3201063.09,3326594.98,3326594.98,3201063.09,3180141.11,3201063.09,3799297.07,4804272.42,5196457.93,4309928.09,3954254.41,2826304.96,2483722.54,25544171.47,24203675.97,18252493.01,19765401.87,16502313,13642066.27,14660390.54,19824135.93,18013095.8,21061070.99,20391097.43,24916292.39,24778509.16,20053529.97,24143628.68,17989443.53,21729733.39,24370007.94,38298225.59,36687256.27,31236873.36,31695927.23,22380265.17,17643005.16
ISAGEN S.A. E.S.P.,VALLECAU,546,508,468,452,450,463,452,487,538,583,611,631,620,617,615,612,614,604,733,723,707,637,573,499,0,431.1,120,83.4,288.47,0,471.56,448,0,0,101.95,0,440.68,0,409.6,642.83,261.81,409.6,369.95,287.18,0,552.62,447.17,0,0,37133935.05,11826058.8,6982376.44,29207847.12,0,38797065.61,38022526.08,0,0,7121127.98,0,41738909.25,0,41502703.62,56431598.03,27775509.3,36400496.64,51029100.73,28692666.62,0,46564445.18,42525486.86,0,453.99,0,299.62,331.69,136,455.68,0,66.54,571.16,609.51,543.74,670.45,213.59,644,235.49,0,376.25,223.58,380,474.91,734.88,103.58,136,504.3,453.99,0,299.62,331.69,136,455.68,0,39,538,583,509.05,631,179.32,617,205.4,0,352.19,194.4,363.05,435.82,707,84.38,125.83,499,34863966.83,0,32633289.08,28775039.55,13759054.72,43253315.27,0,3482418.42,48970534.28,43009880.54,37542040.57,66321955.41,21945897.09,68253515.69,28762487.65,0,25619269.12,20122857.22,34743703.98,43667125.3,68715896.41,7337264.59,9244184,54541333.73,92.01,76.9,48.38,36.91,25.53,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11501250,9612500,6027809.34,4480874,2965488.21,850269.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.56,0,0,0,0,0,0,0,0,30.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2249400,0,0,0,0,0,0,0,0,3581120.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9352500.07,8701593.47,8016428.63,9456735.41,9414891.45,9686877.2,9456735.41,10189004.75,13187237.57,14290259.3,14976583.93,13201770.01,12971628.22,12908862.28,12867018.32,12804252.37,12846096.33,14805002.78,17966998.4,17721882.46,14791840.57,13327301.9,9814986.33,8547431.38,55717716.9,55448028.52,58503585.84,49695025.4,55347281.5,53790461.71,46004401.02,51693949.25,62157771.85,57300139.84,59639752.49,79523725.42,76656434.56,81162377.97,83132209.58,65654730.09,66240874.75,71328356.63,103739803.11,90081674.38,83507736.98,67229011.66,61584657.19,63088765.11
ELECTRIFICADORA DE SANTANDER S.A.,COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24,0,0,0,0,14.37,14.37,0,17.45,17.4,0,15.92,0,17.65,0,0,0,0,0,0,0,0,0,0,705983.93,0,0,0,0,1694761.59,1596899.73,0,2767231.64,2946489.9,0,2666325.38,0,2275142.54,0,0,0,0,0,0,0,0,0,4.56,0,6.95,14.42,14.61,14.53,0,0,14.41,0,0,17.36,1.48,17.69,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24,0,0,0,0,14.37,14.37,0,17.45,17.4,0,15.92,0,17.65,0,0,0,0,0,0,0,0,0,0,724819.68,0,0,0,0,1669176.09,1669176.09,0,2118430,2244600,0,2053680,0,2206250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18835.75,0,0,0,0,25585.5,-72276.36,0,648801.64,701889.9,0,612645.38,0,68892.54,0
ISAGEN S.A. E.S.P.,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0.22,0.22,0,0,0,0,2.49,0,0,0,11.52,0,0,11.28,0,0,0,13.99,0,0,0,30355.48,0,0,30083.82,22381.68,0,0,0,0,324148.9,0,0,0,1470307.51,0,0,1455137.6,0,0,0,2302048.2,0,0,0,0,0.22,0.22,0,0,0.22,0.22,0.22,0.3,0,7.1,11.1,11.53,0,11.56,11.61,0,13.81,13.9,13.9,0,13.87,14.02,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0.22,0.22,0,0,0,0,2.49,0,0,0,11.52,0,0,11.28,0,0,0,13.99,0,0,0,27500,0,0,26708,25554.54,0,0,0,0,289230.93,0,0,0,1398528,0,0,1310250.96,0,0,0,1804710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2855.48,0,0,3375.82,-3172.86,0,0,0,0,34917.97,0,0,0,71779.51,0,0,144886.64,0,0,0,497338.2,0,0,0
ECUADOR,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.93,0,0,116.28,105.45,25.36,93.45,55.53,98.47,0,102.84,85.16,91.61,93.65,0,93.4,66.99,62.59,58.15,55.91,71.2,94.39,122.45,0,9195342.03,0,0,11415840.82,8531462.83,2278553.65,8814743.21,8974771.37,14106574.89,0,14826510.46,14084940.27,12621953.43,13813713.08,0,11364370.79,7168236.81,9963359.11,8229114.69,8270011.35,8785961.25,12329514.41,12341333.86,123.08,0,119.7,117.8,0,0,66.37,0,40.9,0,100.39,0,15.92,14.55,15.92,106.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.93,0,0,116.28,105.45,25.36,93.45,55.53,98.47,0,102.84,85.16,91.61,93.65,0,93.4,66.99,62.59,58.15,55.91,71.2,94.39,122.45,0,15491250,0,0,13506735.96,12248755.65,2916400,10746750,6438870.09,11437979.79,0,11945585.88,10338424,11121454,10878103.05,0,10849063.8,8132586,8074110,7501350,7212390,8900000,11798750,14865430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6295907.97,0,0,-2090895.14,-3717292.82,-637846.35,-1932006.79,2535901.28,2668595.1,0,2880924.58,3746516.27,1500499.43,2935610.03,0,515306.99,-964349.19,1889249.11,727764.69,1057621.35,-114038.75,530764.41,-2524096.14


